x1,x2,x3,x4,x5,x6,x7,x8,x9
0.4967120910242786,-0.8106710393758432,0.006993070229621989,2.6965694583959556,-0.5701669000766121,-0.7484611837288512,-2.948191042504127,-1.4390505753763538,1.7686706504090743
0.4967120910242786,-0.8106710393758432,0.006993070229621989,2.6965694583959556,-0.5701669000766121,-0.7484611837288512,-2.948191042504127,-1.4390505753763538,1.7686706504090743
0.40628419344288474,-1.026117834181897,0.0019909775783528002,2.589935624614053,-0.6092788999197408,-0.7503954610916681,-2.9352614055257673,-1.4288203866677138,1.7526163870129012
0.3464919200543194,-1.1366693687732534,-0.0030698285858055353,2.5344480580269897,-0.6269272268412875,-0.7481819817370566,-2.9320831714098468,-1.4305762739992716,1.748153669569142
0.2862912750139645,-1.269663379860328,-0.016345875127604152,2.478368000883994,-0.6657117457818795,-0.7696632735616123,-2.930734897327763,-1.4328122679446194,1.742546765640882
0.22614932024171902,-1.4008249977254994,-0.014680311583226318,2.397963960319231,-0.7068981013963453,-0.7725634535297048,-2.9111891072039175,-1.428540330388346,1.7227288177874964
0.1218455284102083,-1.60059996018927,-0.01176943734246088,2.269215950454693,-0.6973330593045444,-0.8066614544023138,-2.9153663717992733,-1.4283868804388171,1.6780339660941097
0.05827780953722746,-1.7573781773157604,0.03876506967508964,2.1803105395961357,-0.7313749972486513,-0.7823148122532558,-2.9211796140100996,-1.4318733164837016,1.610117802166088
-0.16156349334320108,-1.840842156380879,0.15451842490247694,1.840531384844055,-0.7261076233516458,-0.7338968376886421,-2.9015364371285526,-1.4804045574190872,1.3590380430307352
-0.6389548970785232,-0.7490104596576228,0.16220208243941517,-0.06843152878869013,0.34483267302226134,-0.3136527851737496,-2.1883090306882838,-0.6803197186532708,1.4175935289006658
-0.4763134371454652,-0.8167706722475865,-0.04447467711520148,-0.04138434039453234,0.12712674745592373,-0.23145205480737602,-1.9322510168650708,-0.6540542471502965,1.4813985667956187
-0.36629382750158956,-0.6295371547719403,-0.14015316218284202,0.1315277249740647,-0.43995722566687334,-0.11474273056136344,-1.3023015777332003,-0.495062154030104,0.2777234632511982
-0.3488720016152953,-0.6188683898900155,-0.08681573143609579,-0.020439961399286055,-0.44490537753149667,-0.13273558401714108,-1.3581674983246954,-0.5298180108525161,0.23705428877490192
-0.41507049242883487,-0.5063851128370003,-0.08459872461719081,-0.19446952427407554,-0.21159759043008253,-0.05495390375816646,-1.4652986820613043,-0.40286362779657287,0.21245817601739317
-0.41507049242883487,-0.5063851128370003,-0.08459872461719081,-0.19446952427407554,-0.21159759043008253,-0.05495390375816646,-1.4652986820613043,-0.40286362779657287,0.21245817601739317
-0.7548468013652739,0.1170743945345049,-0.4415667434360178,-0.7132818019858699,-0.9386283222560331,0.5690673532006713,-0.1304124733031387,0.012961246968735525,-0.2623444846904772
-0.635195619217386,0.012754101197510956,-0.34258745551446274,-0.6056426968013193,-1.0146601683759937,0.6448801137141075,0.028631025693329155,0.10285297912918501,-0.23468994474193253
-0.6416975418604466,-0.009062973671284377,-0.15285212391341824,-0.6273195968573915,-0.9963469675589455,0.6027451461752831,0.3306996676467574,0.030659742364649578,-0.163212858981394
-0.4145739112786097,-0.1791754245369783,0.09439297040541772,-0.47992015137753863,-1.0472992469609053,0.6966536903293705,0.41225838056449327,-0.010797661757709093,-0.2907478950905961
-0.3938417661858929,-0.17812296198333596,0.08085647035872139,-0.49183833724264286,-1.0721396447687563,0.7135525914313596,0.419239407632749,-0.02314195497550344,-0.284843703043984
-0.22286027940976733,-0.3018187372043726,0.38052104529370645,-0.4493064794630378,-1.0004982609674578,0.6674301004841942,0.44010553245839384,0.15806943497619094,-0.35460779278238225
-0.20931647191316308,-0.27494899196351774,0.34155981755214293,-0.45933180009796587,-1.0004091349953332,0.6569382018623863,0.4941649768643199,0.2431808416890509,-0.3861657251375434
-0.2492285101811185,-0.3296926690790056,0.26243474743534917,-0.419396431599656,-0.8989250772461427,0.891836199492449,0.7146618127867665,0.5570359201490314,-0.03044670906339498
-0.27184578355060957,-0.3225156183776065,0.2250905957027574,-0.41424062996870403,-0.8720116792102798,0.9438346626052871,0.8124855667318873,0.5867994265464261,-0.054109172905262695
-0.1363447506929704,-0.5355919269172843,-0.35003567015011283,-0.29493251708681867,-0.12587343746920476,1.1201285454204974,0.9781045274512893,0.7218938145927055,-0.0028014267941070467
-0.24040768214585992,-0.44118502056750253,-0.3673411041072995,-0.28072738889794335,-0.2635407506733717,-0.8762941723754265,0.9966030431000357,1.2870335444924461,-0.30165958225987943
-0.4149982025022039,-0.4600149024887765,-0.23097295414054844,-0.08289043973635611,-0.1469452231227624,-0.7124306140285774,0.9340173883342808,1.1037885826169866,-0.43656518239570763
-0.35756958082766993,-0.6459979426506077,-0.04034938123573568,0.16203718661155284,0.16748573503533118,-0.7021558280464721,1.0050037192940495,1.325416370064506,-0.6240832423217032
-0.34762805078807546,-0.686440756032838,-0.09086861054865278,0.17554209648734634,0.29248734726535813,-0.2653675519414036,0.9104281616844614,1.4244048172251196,-0.5225838678095203
-0.21090481163656669,-0.5269852878520637,-0.4040728790358655,-0.19473355263336206,-0.05214862081602576,-0.4295306450643084,1.024451325025061,0.8294142753580249,-0.36010959917706664
-0.3052635438224037,-0.5060610362341654,-0.2829196399191532,-0.14079641803944945,-0.0704886270658965,0.18177427443240035,0.9374903342128302,0.7555735389017882,-0.3330028673643376
-0.34653090685162186,-0.5404590082284216,0.08468356934764261,-0.035890504466474356,-0.22142820209860742,0.2853611030607241,0.79883966125347,0.756855668833851,-0.29830626513640734
-0.2689261408265574,-0.5151165189140262,-0.9146668809604602,-0.21050670379705985,0.23532178818779262,-0.64611855357985,1.2913950634007099,1.1993660839406453,-0.23871915498744614
-0.4220089558100717,-0.6329697291695525,-0.19899486960245139,0.14196331702680595,0.249190309794411,-0.27928378492390454,0.9435743407150733,1.1204194465370527,-0.45863986521242756
-0.4271218195938595,-0.6355729535901903,-0.19261619611141445,0.15665281366185116,0.22622944020557859,-0.24989862459581952,0.9482471976713428,1.1043166086732858,-0.4659531001502927
-0.2539524049095591,-0.4414178292814137,-0.32907110991785093,-0.27430149163102563,-0.328814661850233,-0.11222302238698935,1.0601405002954574,0.7600019659095055,-0.19526953735260402
-0.16098575734577905,-0.4273703096296114,-0.5135591738307167,-0.40685974566275646,-0.2437306833437311,0.08889043395627459,1.0926695047005368,0.4513414737863564,-0.2171684315836579
-0.17053491120194456,-0.42131277918227045,-0.5109644279889091,-0.4059544540081656,-0.25195623322988187,0.08615334500630481,1.0986261661815881,0.44225355708330916,-0.22317910111260153
-0.2324983292121506,-0.4690424931731918,-0.03048167569215886,-0.23228347872576463,-0.33039527303345384,0.3427331384933466,0.8899521913065298,0.6243491484413647,-0.3628558513237175
-0.26377039877762687,-0.5119901908877273,-0.03334780715562457,-0.16918826554399302,-0.28121041273962427,0.35285277805598053,0.7805421621972946,0.6052733144202112,-0.25785223573247884
-0.07662085839710314,-0.4777364970651414,-0.21501169170368065,-0.35950236095388,-0.35724409656430467,0.27428225147261176,0.802123588753907,0.606866856403118,-0.2744567300854401
-0.12795175560085642,-0.4582584311836983,-0.22944692424260738,-0.3507498838990761,-0.3500846825191142,0.28376362421824697,0.8182953714841011,0.6133344759726421,-0.2620931213878034
-0.14524493000724387,-0.50603924747772,-0.2971684502525902,-0.30060046337895924,-0.21406228406226294,0.6679326028476326,0.9984867885701032,0.5291470483635407,-0.14060270030653227
-0.1701356796375904,-0.5484066897192507,-0.030520299740880278,-0.20551757867231435,-0.2502714135194658,1.828617499410157,0.8473061517679535,-0.258844915935799,-0.18394490614231065
-0.15537050692881219,-0.2510922950061784,-0.02073824502549612,-0.6260002426477347,-0.9549903808198702,1.2624624310015848,0.7297225543131033,-0.32864569174328884,-0.09399709688055499
-0.14189452895336593,-0.38835418571190666,-0.151207103125775,-0.4385276197416399,-0.5080250773424372,1.0024300486749307,0.8591329773098917,-0.5281224822210508,-0.3478745076624848
-0.2895607079651831,-0.3902863126572713,0.07639071154403883,-0.29018599488971863,-0.5145786017556662,0.8976561197317212,0.7342832268472825,-0.6248143157147139,-0.509221747584645
-0.1517382492536849,-0.39404033367679825,-0.15953476902636568,-0.4222064912644471,-0.5352539393234054,1.031946552465769,0.8717959540282575,-0.6014213704435916,-0.3388849130082909
-0.294966518929996,-0.5156027683773611,-0.7107969705005952,-0.17544042666854565,0.28393433953179587,0.3065194263240075,1.1657227632869478,-0.9406085158711746,-0.7278343721994973
-0.28744032597055863,-0.5352250990479857,-0.7117992146823613,-0.1098092776298813,0.25791377764404294,0.29111171554989734,1.1650010343908914,-0.940823092268183,-0.7442415282629592
-0.39484861966266227,-0.4975027532571074,-0.3153744394395655,-0.028557925656670514,0.06475553900265724,-0.7604837747491819,1.001949628292089,-0.9396022303756961,-1.056118129686968
-0.3421133482010673,-0.4822326873223291,-0.6022478605301917,-0.14906620156886738,0.09680047122325605,-0.4791202867787733,0.9835116512681359,-0.4021213750801389,-0.7182398874906434
-0.4941896054014206,-0.49730759727326723,-0.5743965713715776,0.024106167318413422,0.27482557733757085,-1.3455343476062998,1.0841269386165566,-0.1973035706819581,-1.002928868115745
-0.4221495042418446,-0.5065577682384922,-0.5800284922403697,-7.215786855914452e-5,0.23525828400065135,-1.3752997455514568,1.1553071896070577,-0.25499540812979804,-1.0139880076470082
-0.40246584252786227,-0.5132660722998622,-0.605033639239749,-0.018238532678005057,0.24438456926684857,-1.3636885745374603,1.1304222225030094,-0.23639751686096228,-0.9942069372494807
-0.22434174098384477,-0.40549628937244286,-0.20443271772350788,-0.3168208823686803,-0.39922751667919487,-0.2082476940810481,0.9463418704552072,-0.2051671138319112,-0.6170344359782902
-0.2920822452074007,-0.472139598212587,-0.2332907314076431,-0.1766576288302823,-0.17947908347815486,0.3081456866299132,1.0152745641761185,-0.35366385687322843,-0.5521747947970733
-0.11777984076189066,-0.5331152922203676,-0.4358466112811946,-0.2749147859024425,-0.08411586512921829,0.10490426344823212,1.007722281986594,1.3763369763316353,-0.1340840449993767
-0.2633840752094348,-0.5687923517460615,-0.13311434029337066,-0.0955927191277004,-0.12812616130457083,0.25646673714305457,1.0181457838687569,1.3625940567452186,-0.08371735890211653
-0.2619259904995829,-0.5688091141481953,-0.12656310309749758,-0.09388479072762435,-0.1239577726210946,0.2589467574558051,1.0132018016086943,1.3651201916133204,-0.08158717028722146
-0.10982540356084813,-0.48504666599230856,-0.34156532887953045,-0.3520093737819866,-0.26970684208495316,0.472137899528152,1.0026583314866009,1.4391439786771785,0.05067675520475939
-0.22471052155489418,-0.4955463817112275,-0.09332178732710683,-0.23566829269274558,-0.29098879914434705,0.9188872388552463,0.8293756081278805,0.8552982700350457,-0.06705783151049344
-0.24837934235015408,-0.5548580713192309,0.032732818520161626,-0.132875922947103,-0.24634657581553462,1.2426940976636263,0.8618317201391086,1.0847749621769032,0.04124714678283795
-0.25161154913735156,-0.4810802737941033,-0.6015277013140949,-0.20034844389284448,0.02824531689295429,-1.3678865575100903,1.0530868823827841,1.0200582896010215,-0.5764602315107943
-0.1655554762230207,-0.4898166885784926,-0.16760611880251372,-0.2701658694721667,-0.29580193897560947,-0.2973635776810438,0.8381267261010457,1.7492971639971333,-0.17362949249043852
-0.3213846631901334,-0.4730112177513021,-0.26915542791155234,-0.12737514143495518,-0.10220535246499744,-0.6337744335069705,0.8474869868298316,-0.41449818376164055,-0.8840434107962966
-0.320659288872385,-0.46429370667589365,-0.2054815889631697,-0.11887712055477301,-0.13503731959003032,-0.7976128953635521,0.8605957943836245,-0.4503110104085935,-0.9708828735789609
-0.3639644627982218,-0.5651762839388395,-0.5356007874367807,-0.009482683900141203,0.24129959841886528,-0.38072508350506534,1.1291090447706176,-0.30628908463376947,-0.7375243643888821
-0.36460107605954395,-0.622759169810084,-0.45242054603439824,0.06134570970956617,0.3614518825961946,-0.43319564251905024,1.0690445593791358,0.3526338608281348,-0.6603253576770481
-0.31051991302673926,-0.47869271928517904,-0.1971638517592266,-0.15912038177047835,-0.1967882151340782,-0.351173747651445,0.9204688800470838,0.6681002940939901,-0.42722833792113973
-0.31051991302673926,-0.47869271928517904,-0.1971638517592266,-0.15912038177047835,-0.1967882151340782,-0.351173747651445,0.9204688800470838,0.6681002940939901,-0.42722833792113973
-0.26931424175941165,-0.5581521149919045,-0.30417055355255546,-0.09005622934751087,0.025753694653043415,0.059938783141665376,0.9269697081686631,0.5541584682316298,-0.43660789438444736
-0.39143722923675706,-0.5381093164787272,-0.2577034060979106,-0.044238196108241014,0.019518069781999443,-0.0002053206548717349,1.044865764912685,0.60913576004626,-0.360393305224374
-0.11326869474942532,-0.5707441057133587,-0.33429773804964835,-0.2517167079255137,-0.06182292881497166,0.5456943325235515,1.0712372558423628,0.9926004260098437,-0.09410782671085843
-0.21292372124768286,-0.4254545619526039,-0.03852683648388286,-0.3454940362659464,-0.5709460742584292,0.27564802956371803,0.7929950514518168,2.0843162555331074,0.16465377828459052
-0.2697101346071931,-0.4984067112361371,-0.3362698318971063,-0.1677759005358167,-0.13757710266682185,-0.9176634926869784,1.0616310312286605,0.7927335731006475,-0.4844924989997824
-0.2716232804145206,-0.44461561067074423,-0.5157603973920392,-0.23980362721120652,-0.11489787336799179,-1.0486904011344247,1.024488896008976,0.9088835596784518,-0.48123077265519304
-0.27306262491307953,-0.4997422567900841,-0.38894447638583163,-0.15626547797627782,-0.06211984442031217,-1.114774440745546,1.0717560936460333,0.8858385929101822,-0.5528370537890853
-0.2627768847055475,-0.4999811499562397,-0.37772144761331305,-0.15753672199920793,-0.0655863990767667,-1.109267327215358,1.0821945923851857,0.9000796076298523,-0.5520388125773069
-0.1965880132909234,-0.5043364854365173,-0.684081400229203,-0.28775657120789305,0.018607418009520652,0.14298884695493813,1.0548684817711491,0.6982836084964378,-0.16335720489123998
-0.34357640665348016,-0.5121115730200484,-0.2907704456738478,-0.10181925726443321,-0.11409238393200315,-0.039928949734428405,1.2039190806587912,0.6205011754860837,-0.28253346399605306
-0.38057716617861964,-0.49926468561228293,-0.31162935145659154,-0.09521078812965654,-0.07776112997035745,-0.06593669559357956,1.071173215847719,0.630472056500219,-0.3038465173253145
-0.08923995853800419,-0.3664958614556497,0.011519321204359407,-0.4856967198992816,-0.7232512228568857,0.3400421598251313,0.7622703635072923,0.6578352842987274,-0.20588360560875962
-0.2905622102541218,-0.35029110460407425,0.013967369290361915,-0.3513757920948124,-0.7075037115377283,0.43003368037068146,0.9483813001748728,0.637153242943035,-0.09603751067727208
-0.2082984307182882,-0.5765595021590496,-0.3785193100979227,-0.15147700024666136,0.06873246088292982,0.36254876857151774,0.9187487274391533,1.087612586483681,-0.19459368753540066
-0.16938885211703114,-0.4959936978047488,-0.3879281524685824,-0.2617432743375952,-0.12314562709450771,-0.47295629504741393,0.8402572975586173,1.0524570010036978,-0.40153896374844367
-0.31417205116502034,-0.4717250869040421,-0.30339783238398893,-0.17441827948533953,-0.2236844427494459,-0.35198221299244087,1.0509217363970318,0.8712227495946826,-0.28597881346407816
-0.1289224411054019,-0.4157043323124767,-0.6981587368477643,-0.4325524973063556,-0.16747548606861812,-0.3215366542620905,1.0509074599065555,0.38570063274678795,-0.39457630651255426
-0.19241005935545696,-0.4217277081544621,-0.7430921591718909,-0.37669824668947033,-0.11982038116853788,-0.3133162163119369,1.153665676698487,0.23018193659854216,-0.3528736131650925
-0.2868675020326513,-0.3625652091226334,-0.8013404025935548,-0.4058517440885172,-0.1145721164762416,-0.20483215986148962,1.0890402158133303,0.23210341850759214,-0.3144345214284512
-0.27884810474296096,-0.36732372939166547,-0.8027534253526556,-0.4067152493125924,-0.11169110879362476,-0.2078094131038423,1.0857324100779981,0.23392204601150732,-0.30986008522678055
-0.21022863762090785,-0.4298052476098725,-0.6587569007044474,-0.36830866061331224,-0.11206599180970432,-0.19172968925333125,1.1983989281667178,0.23078786951051264,-0.30843808694909025
-0.14636210051714837,-0.3588509778633064,-0.258734819015052,-0.46293581961814506,-0.5332804397282268,-0.09067097541200778,0.7778134022543625,0.38540992163582877,-0.3656717788598066
-0.31222648114648544,-0.4069081340041757,-0.28132770298011356,-0.24330080588534286,-0.2885815479234528,-0.4805752786103854,0.8913499148454747,0.027465725476084238,-0.60926506636338
-0.20321049235099276,-0.3536951777033759,-0.6149378700433855,-0.4366292212093466,-0.27417060047342284,-1.15312892176317,0.9550909792094976,0.4692524374635063,-0.5943126986447342
-0.32545515903228334,-0.48742098469966866,-0.7458010270046596,-0.16010133389818712,0.12447070452721312,-1.310505094614467,1.1438431682819477,0.6815985670509012,-0.5840139976274132
-0.31643969688352297,-0.5548073794536661,-0.5086224094992593,-0.02333006472973584,0.19064789196731255,-1.175211991948785,1.1473972899274087,0.6808109007400727,-0.7315910279074014
-0.2912296483585532,-0.4507860885010382,-0.5288237010912898,-0.221511344868119,-0.08025275451761359,-1.2108990083199023,1.136883625085491,0.38156171787622456,-0.6296276828446696
-0.25671318875841187,-0.48728492976427507,-0.3646470538206702,-0.16394362624347827,-0.11136907968919219,-1.1543796029764741,1.0273817929556968,0.31064948354265465,-0.7464061956149617
-0.2995367974605651,-0.46261145551093896,-0.34695988442556486,-0.1614853451530928,-0.11174873497433549,-1.1362752997984662,1.1062833527509757,0.3078884489690688,-0.7788212477301468
-0.17361830943573975,-0.5131141460675037,-0.19587743817833797,-0.3120469251004482,-0.24732061468719488,1.9013592310259844,0.7599356685295202,0.543384976797313,0.17521431735784798
-0.18605332803946803,-0.5189733396541444,-0.15801154539463028,-0.2919481781896216,-0.2664656704825184,1.9765575613845061,0.7690766364728152,0.5976982696319038,0.21957949922168807
-0.18646452224542873,-0.3887296859038492,-0.26784926302833434,-0.4353515573234484,-0.4544942459982519,1.004246437841149,0.8363730049257962,0.24039196275376826,-0.12394159573025335
-0.16669315307628613,-0.4622659366667619,-0.11036942364170406,-0.34752165225197695,-0.4002992455231192,1.2205340698385791,0.8648331800758723,-0.04305841878214258,-0.1860546098256309
-0.10890454891614744,-0.4481629433318637,-0.04957609066487148,-0.3826823272712047,-0.5176304509639342,0.49324788017487986,0.9115136688071398,0.6448822703805602,-0.13922364835806864
-0.2549029416435713,-0.5246867414389265,-0.37164710181401145,-0.2082670443666358,-0.04483013490271535,0.5664369659788691,0.9455342462866365,0.6756796264436978,-0.13397106322669472
-0.2933699543426696,-0.6412234296711855,-0.3831894095422488,0.03899201508246278,0.2686739384166166,-1.3978554851708664,0.9661147341408406,1.9234669004593377,-0.4298616392036525
-0.2933699543426696,-0.6412234296711855,-0.3831894095422488,0.03899201508246278,0.2686739384166166,-1.3978554851708664,0.9661147341408406,1.9234669004593377,-0.4298616392036525
-0.41086900896167783,-0.6501089168083106,-0.1812497098344717,0.1578344816100727,0.17753245833948672,-0.37785850427913525,1.0429226902062487,1.8812953200989406,-0.23792042191150034
-0.20648300038182513,-0.5621505552964737,-0.4117469543767847,-0.13512871766708304,0.01371521843329813,-0.8943633091329857,0.945548053833474,1.6241048785759509,-0.367930345931683
-0.23326514176590094,-0.5197151241533277,-0.4536951505197245,-0.1944683259616131,0.010154295154015693,-0.4168561735066339,1.0426831410227189,1.173458925175307,-0.29740068702311845
-0.28094062255232155,-0.5639192569345919,-0.4203911762379067,-0.10420682316386082,0.07395988576910134,-0.07661113699125241,1.1285377286098646,0.9841655187217173,-0.21573632546983118
-0.10090649255534925,-0.45385913241836,-0.18183309118188767,-0.38758162928980067,-0.46689659205614015,-0.1741389306411014,0.825971156630579,2.024105122872179,0.043063083475939797
-0.28390496649639196,-0.6076640547915373,-0.18677896824378967,-0.05493884077292918,-0.031729916256409724,0.3597747939608393,1.0750076637729478,1.8231240517417526,0.10760467717970049
-0.28390496649639196,-0.6076640547915373,-0.18677896824378967,-0.05493884077292918,-0.031729916256409724,0.3597747939608393,1.0750076637729478,1.8231240517417526,0.10760467717970049
-0.2867865187449185,-0.40001536178960034,-0.6665710084321957,-0.264235277447223,-0.006054400563518673,-1.4086997046701706,0.9874340242468194,-0.763976924627638,-1.100663604993813
-0.27968009286242174,-0.3594217494860653,-0.03823093134394119,-0.2936939432763515,-0.5043221926323428,-0.591086976867791,0.8183368966593201,-0.5565070730018162,-0.9186428845369095
-0.27629625536163316,-0.37528825282156436,-0.5203263491732151,-0.34618509957995774,-0.2688002868637717,-0.6261874628882391,1.0289911096741486,-0.13369590974153228,-0.550698219000441
-0.22829699051542438,-0.5809985513129567,-0.23310701599755806,-0.09668894512742177,-0.03853928043089998,-0.11774583982987318,0.921861909666354,1.0640858524261094,-0.2946362363972453
-0.3127318803238341,-0.5526298842050776,-0.10267055590843607,-0.09340192673180887,-0.16498461595778877,1.0325216934647872,0.9931438103964695,0.9096228602149113,0.0007291253354020054
-0.09313619592725923,-0.5465158554181706,-0.2354857632085479,-0.31150853665099815,-0.1845362745634779,1.1515182237558286,0.8257453493121533,1.3451711144904155,0.12755191910703131
-0.11471915361557293,-0.5202201652783046,-0.20449376687996243,-0.34727208997617853,-0.29322508422944066,1.5319117754123892,0.954309841793917,1.3632118905634907,0.311448309421857
-0.07399491425651908,-0.41425474504686954,-0.10112010987937285,-0.4546417303772049,-0.606368748049127,0.2830333035004992,0.825758204064259,1.9733328880116816,0.09083240926371144
-0.23218885376915888,-0.516340651241637,-0.16133409068758386,-0.23876748825033536,-0.27855313127236636,1.2763655511681085,0.9470307363996738,0.822355091453662,0.09464447860750419
